0 0 0.374404 0.650000
0 1 0.596882 0.402577
0 2 0.604745 0.397694
0 3 0.314724 0.392340
0 4 0.588784 0.395600
0 5 0.462518 0.384673
0 6 0.710525 0.390794
0 7 0.620562 0.389098
0 8 0.585286 0.374162
0 9 0.512406 0.378272
0 10 0.604321 0.376923
0 11 0.521490 0.376209
0 12 0.509966 0.430838
0 13 0.396922 0.385510
0 14 0.446927 0.350919
0 15 0.548345 0.358607
0 16 0.519513 0.330868
0 17 0.530318 0.445244
0 18 0.431908 0.373859
0 19 0.361073 0.354571
0 20 0.337953 0.346331
0 21 0.442645 0.326044
0 22 0.537928 0.000000
0 23 0.406974 0.410000
1 0 0.596882 0.402577
1 1 0.546623 0.600000
1 2 0.415730 0.401524
1 3 0.539947 0.387145
1 4 0.397964 0.387380
1 5 0.498964 0.402884
1 6 0.387607 0.402604
1 7 0.362421 0.409003
1 8 0.534966 0.385457
1 9 0.523042 0.392233
1 10 0.454711 0.392744
1 11 0.473711 0.384373
1 12 0.488831 0.437710
1 13 0.511646 0.474428
1 14 0.446578 0.370399
1 15 0.464937 0.370705
1 16 0.328644 0.357775
1 17 0.533045 0.457929
1 18 0.484365 0.500000
1 19 0.517617 0.404523
1 20 0.368533 0.469752
1 21 0.468979 0.444582
1 22 0.532540 0.000000
1 23 0.330671 0.360000
2 0 0.604745 0.397694
2 1 0.415730 0.401524
2 2 0.619466 0.400000
2 3 0.541257 0.397581
2 4 0.401427 0.478171
2 5 0.508937 0.400396
2 6 0.409415 0.424091
2 7 0.412496 0.399651
2 8 0.550604 0.368469
2 9 0.548916 0.410542
2 10 0.482175 0.392279
2 11 0.482446 0.375530
2 12 0.448539 0.420566
2 13 0.502791 0.455105
2 14 0.465292 0.374266
2 15 0.481878 0.372469
2 16 0.343637 0.349500
2 17 0.565593 0.500000
2 18 0.499717 0.420451
2 19 0.540622 0.500000
2 20 0.400183 0.335365
2 21 0.501391 0.500000
2 22 0.510830 0.000000
2 23 0.357143 0.390000
3 0 0.314724 0.392340
3 1 0.539947 0.387145
3 2 0.541257 0.397581
3 3 0.457170 0.450000
3 4 0.471273 0.382871
3 5 0.509051 0.382467
3 6 0.700982 0.393012
3 7 0.550543 0.384307
3 8 0.516103 0.387143
3 9 0.486846 0.399901
3 10 0.604446 0.379120
3 11 0.435402 0.396605
3 12 0.569245 0.417407
3 13 0.398445 0.500000
3 14 0.460205 0.360971
3 15 0.447916 0.364789
3 16 0.505007 0.444902
3 17 0.552642 0.500000
3 18 0.449472 0.500000
3 19 0.387750 0.346136
3 20 0.317203 0.298359
3 21 0.406224 0.500000
3 22 0.513824 0.000000
3 23 0.371829 0.310000
4 0 0.588784 0.395600
4 1 0.397964 0.387380
4 2 0.401427 0.478171
4 3 0.471273 0.382871
4 4 0.488123 0.560000
4 5 0.542627 0.386369
4 6 0.505280 0.385360
4 7 0.382786 0.391727
4 8 0.431491 0.428175
4 9 0.480115 0.417340
4 10 0.515294 0.465841
4 11 0.372372 0.394556
4 12 0.568338 0.452446
4 13 0.516536 0.500000
4 14 0.472289 0.449636
4 15 0.393962 0.357931
4 16 0.375327 0.388249
4 17 0.564243 0.374413
4 18 0.488460 0.326642
4 19 0.538160 0.346296
4 20 0.372126 0.275388
4 21 0.460049 0.327614
4 22 0.485197 0.000000
4 23 0.333805 0.350000
5 0 0.462518 0.384673
5 1 0.498964 0.402884
5 2 0.508937 0.400396
5 3 0.509051 0.382467
5 4 0.542627 0.386369
5 5 0.458321 0.650000
5 6 0.444094 0.381492
5 7 0.446946 0.371463
5 8 0.442613 0.370078
5 9 0.443967 0.373530
5 10 0.481241 0.368452
5 11 0.540687 0.357257
5 12 0.340097 0.458684
5 13 0.415870 0.500000
5 14 0.285555 0.340813
5 15 0.471322 0.338467
5 16 0.471888 0.403184
5 17 0.331617 0.443383
5 18 0.442977 0.500000
5 19 0.396780 0.357963
5 20 0.374990 0.335360
5 21 0.405928 0.500000
5 22 0.430568 0.000000
5 23 0.311959 0.320000
6 0 0.710525 0.390794
6 1 0.387607 0.402604
6 2 0.409415 0.424091
6 3 0.700982 0.393012
6 4 0.505280 0.385360
6 5 0.444094 0.381492
6 6 0.216113 0.500000
6 7 0.375057 0.376599
6 8 0.593990 0.359682
6 9 0.583013 0.370292
6 10 0.465264 0.363170
6 11 0.601402 0.357491
6 12 0.379390 0.403795
6 13 0.553149 0.394119
6 14 0.387555 0.361793
6 15 0.575178 0.332550
6 16 0.370646 0.307810
6 17 0.491238 0.452123
6 18 0.556482 0.478715
6 19 0.587417 0.365608
6 20 0.487777 0.308135
