2800
spam
0 1 0.200000 0.272558 -5.147802 3.397248 -2.193619
1 1 0.200000 0.272558 7.583818 -1.067882 1.934906
2 1 0.200000 0.272558 -6.975300 -0.384808 2.330646
3 1 0.200000 0.272558 -5.106263 1.014981 -3.039312
4 1 0.200000 0.272558 -0.306241 -3.794969 2.880054
5 1 0.200000 0.272558 -1.399436 -2.154557 -3.468585
6 1 0.200000 0.272558 -0.145510 -4.776189 -2.242667
7 1 0.200000 0.272558 0.905107 -4.276595 -2.629647
8 1 0.200000 0.272558 6.441059 0.855332 -2.568073
9 1 0.200000 0.272558 -7.169419 -2.529163 1.583901
10 1 0.200000 0.272558 -5.904271 -2.825786 -2.173178
11 1 0.200000 0.272558 -4.742701 2.688370 2.695548
12 1 0.200000 0.272558 -8.157182 2.116911 0.943424
13 1 0.200000 0.272558 -5.783250 1.770036 2.624763
14 1 0.200000 0.272558 6.065794 -3.511253 1.649733
15 1 0.200000 0.272558 -5.678443 -4.560805 0.462645
16 1 0.200000 0.272558 6.785917 0.169701 2.485562
17 1 0.200000 0.272558 0.238613 -2.564934 -3.377959
18 1 0.200000 0.272558 5.952662 -1.674258 -2.590454
19 1 0.200000 0.272558 5.476744 -4.714394 -0.091230
20 1 0.200000 0.272558 0.293697 4.504292 -2.452014
21 1 0.200000 0.272558 -2.977037 5.254645 -1.366194
22 1 0.200000 0.272558 -5.614427 4.496147 0.760950
23 1 0.200000 0.272558 -3.031188 -0.372689 3.514312
24 1 0.200000 0.272558 1.678867 4.920626 -2.002432
25 1 0.200000 0.272558 6.564535 3.631633 -1.254843
26 1 0.200000 0.272558 -6.192277 -3.238490 -1.765833
27 1 0.200000 0.272558 4.647283 -0.206532 3.204968
28 1 0.200000 0.272558 2.694005 -0.984131 3.507748
29 1 0.200000 0.272558 7.706984 1.423375 -1.749793
30 1 0.200000 0.272558 0.603939 -4.684882 2.304618
31 1 0.200000 0.272558 7.425243 -3.056759 0.829305
32 1 0.200000 0.272558 -3.561381 1.717111 -3.281593
33 1 0.200000 0.272558 -4.638802 -4.833998 1.034158
34 1 0.200000 0.272558 -5.641004 -3.141225 2.170289
35 1 0.200000 0.272558 -1.007737 -4.219202 -2.608028
36 1 0.200000 0.272558 -0.383582 3.068781 3.233771
37 1 0.200000 0.272558 2.300891 5.160530 1.626573
38 1 0.200000 0.272558 -3.484785 4.530751 2.010390
39 1 0.200000 0.272558 -1.275620 -4.633996 2.298154
40 1 0.200000 0.272558 6.177696 3.231155 -1.790498
41 1 0.200000 0.272558 1.344595 3.922421 -2.779559
42 1 0.200000 0.272558 2.001477 4.266169 2.522184
43 1 0.200000 0.272558 7.330617 0.742436 -2.095656
44 1 0.200000 0.272558 -2.532571 3.471988 -2.895351
45 1 0.200000 0.272558 6.758347 -3.922309 0.302562
46 1 0.200000 0.272558 -8.270352 -1.061815 1.296568
47 1 0.200000 0.272558 0.041634 3.835294 -2.870324
48 1 0.200000 0.272558 8.846129 0.893389 0.506481
49 1 0.200000 0.272558 -2.456607 5.462370 -1.236745
50 1 0.200000 0.272558 -4.996706 3.411446 2.296135
