0 0 0.384644 0.650000
0 1 0.694708 0.402577
0 2 0.389448 0.397694
0 3 0.372034 0.392340
0 4 0.436294 0.395600
0 5 0.478628 0.384673
0 6 0.628304 0.390794
0 7 0.524718 0.389098
0 8 0.387132 0.374162
0 9 0.562228 0.378272
0 10 0.494188 0.376923
0 11 0.444164 0.376209
0 12 0.507935 0.430838
0 13 0.458038 0.385510
0 14 0.470976 0.350919
0 15 0.513674 0.358607
0 16 0.465554 0.330868
0 17 0.483161 0.445244
0 18 0.462271 0.373859
0 19 0.380376 0.354571
0 20 0.395894 0.346331
0 21 0.488914 0.326044
0 22 0.415625 0.000000
0 23 0.386789 0.410000
1 0 0.694708 0.402577
1 1 0.453377 0.600000
1 2 0.563066 0.401524
1 3 0.605937 0.387145
1 4 0.629248 0.387380
1 5 0.484592 0.402884
1 6 0.437567 0.402604
1 7 0.547831 0.409003
1 8 0.451271 0.385457
1 9 0.342847 0.392233
1 10 0.427920 0.392744
1 11 0.622521 0.384373
1 12 0.471620 0.437710
1 13 0.525309 0.474428
1 14 0.326357 0.370399
1 15 0.419494 0.370705
1 16 0.456078 0.357775
1 17 0.440166 0.457929
1 18 0.475960 0.500000
1 19 0.540718 0.404523
1 20 0.478215 0.469752
1 21 0.345610 0.444582
1 22 0.596003 0.000000
1 23 0.380986 0.360000
2 0 0.389448 0.397694
2 1 0.563066 0.401524
2 2 0.331675 0.400000
2 3 0.407105 0.397581
2 4 0.628123 0.478171
2 5 0.435534 0.400396
2 6 0.532357 0.424091
2 7 0.553829 0.399651
2 8 0.414575 0.368469
2 9 0.478982 0.410542
2 10 0.527303 0.392279
2 11 0.599692 0.375530
2 12 0.425412 0.420566
2 13 0.499934 0.455105
2 14 0.386292 0.374266
2 15 0.488881 0.372469
2 16 0.347202 0.349500
2 17 0.525615 0.500000
2 18 0.361096 0.420451
2 19 0.474795 0.500000
2 20 0.493938 0.335365
2 21 0.471029 0.500000
2 22 0.563757 0.000000
2 23 0.369510 0.390000
3 0 0.372034 0.392340
3 1 0.605937 0.387145
3 2 0.407105 0.397581
3 3 0.548185 0.450000
3 4 0.430608 0.382871
3 5 0.483420 0.382467
3 6 0.540656 0.393012
3 7 0.493129 0.384307
3 8 0.374106 0.387143
3 9 0.517265 0.399901
3 10 0.492450 0.379120
3 11 0.421568 0.396605
3 12 0.425710 0.417407
3 13 0.420965 0.500000
3 14 0.402952 0.360971
3 15 0.490581 0.364789
3 16 0.360835 0.444902
3 17 0.469145 0.500000
3 18 0.446153 0.500000
3 19 0.325604 0.346136
3 20 0.354777 0.298359
3 21 0.426329 0.500000
3 22 0.473938 0.000000
3 23 0.336918 0.310000
4 0 0.436294 0.395600
4 1 0.629248 0.387380
4 2 0.628123 0.478171
4 3 0.430608 0.382871
4 4 0.337716 0.560000
4 5 0.508277 0.386369
4 6 0.536670 0.385360
4 7 0.442932 0.391727
4 8 0.360770 0.428175
4 9 0.540034 0.417340
4 10 0.476312 0.465841
4 11 0.287095 0.394556
4 12 0.525422 0.452446
4 13 0.431220 0.500000
4 14 0.451937 0.449636
4 15 0.507903 0.357931
4 16 0.486319 0.388249
4 17 0.402808 0.374413
4 18 0.572497 0.326642
4 19 0.291503 0.346296
4 20 0.240512 0.275388
4 21 0.398203 0.327614
4 22 0.413551 0.000000
4 23 0.365432 0.350000
5 0 0.478628 0.384673
5 1 0.484592 0.402884
5 2 0.435534 0.400396
5 3 0.483420 0.382467
5 4 0.508277 0.386369
5 5 0.570443 0.650000
5 6 0.531913 0.381492
5 7 0.555768 0.371463
5 8 0.343771 0.370078
5 9 0.362280 0.373530
5 10 0.411391 0.368452
5 11 0.546657 0.357257
5 12 0.530230 0.458684
5 13 0.428019 0.500000
5 14 0.355026 0.340813
5 15 0.325817 0.338467
5 16 0.472146 0.403184
5 17 0.421802 0.443383
5 18 0.400990 0.500000
5 19 0.470841 0.357963
5 20 0.419887 0.335360
5 21 0.360752 0.500000
5 22 0.450186 0.000000
5 23 0.334726 0.320000
6 0 0.628304 0.390794
6 1 0.437567 0.402604
6 2 0.532357 0.424091
6 3 0.540656 0.393012
6 4 0.536670 0.385360
6 5 0.531913 0.381492
6 6 0.680159 0.500000
6 7 0.489004 0.376599
6 8 0.458287 0.359682
6 9 0.483339 0.370292
6 10 0.525535 0.363170
6 11 0.517107 0.357491
6 12 0.449614 0.403795
6 13 0.518544 0.394119
6 14 0.372044 0.361793
6 15 0.543760 0.332550
6 16 0.389245 0.307810
6 17 0.501351 0.452123
6 18 0.527503 0.478715
6 19 0.455901 0.365608
6 20 0.418938 0.308135
6 21 0.404883 0.334744
6 22 0.599163 0.000000
6 23 0.393828 0.290000
7 0 0.524718 0.389098
7 1 0.547831 0.409003
7 2 0.553829 0.399651
7 3 0.493129 0.384307
7 4 0.442932 0.391727
7 5 0.555768 0.371463
7 6 0.489004 0.376599
7 7 0.746709 0.680000
7 8 0.458025 0.377379
7 9 0.554493 0.362647
7 10 0.525816 0.360670
7 11 0.459420 0.350112
7 12 0.457003 0.408430
7 13 0.510133 0.379668
7 14 0.415204 0.343719
7 15 0.579346 0.324750
7 16 0.398356 0.329765
7 17 0.481664 0.445788
7 18 0.552718 0.500000
7 19 0.411084 0.374717
7 20 0.390276 0.282551
7 21 0.455832 0.328161
7 22 0.562596 0.000000
7 23 0.405704 0.290000
8 0 0.387132 0.374162
8 1 0.451271 0.385457
8 2 0.414575 0.368469
8 3 0.374106 0.387143
8 4 0.360770 0.428175
8 5 0.343771 0.370078
8 6 0.458287 0.359682
8 7 0.458025 0.377379
8 8 0.347404 0.550000
8 9 0.331553 0.340438
8 10 0.359942 0.329618
8 11 0.384888 0.340493
8 12 0.422511 0.376845
8 13 0.355341 0.325469
8 14 0.262713 0.302878
8 15 0.305002 0.292804
8 16 0.356286 0.270727
8 17 0.338471 0.413620
8 18 0.364736 0.266949
8 19 0.304665 0.292593
8 20 0.239823 0.235954
8 21 0.247153 0.220156
8 22 0.357019 0.000000
8 23 0.189264 0.250000
9 0 0.562228 0.378272
9 1 0.342847 0.392233
9 2 0.478982 0.410542
9 3 0.517265 0.399901
9 4 0.540034 0.417340
9 5 0.362280 0.373530
9 6 0.483339 0.370292
9 7 0.554493 0.362647
9 8 0.331553 0.340438
9 9 0.376221 0.650000
9 10 0.366770 0.335118
9 11 0.557950 0.340476
9 12 0.499923 0.423238
9 13 0.437179 0.377457
9 14 0.295142 0.305587
9 15 0.243274 0.301639
9 16 0.468146 0.282584
9 17 0.355742 0.392524
9 18 0.366906 0.292516
9 19 0.480678 0.312267
9 20 0.405280 0.273311
9 21 0.262689 0.257447
9 22 0.459303 0.000000
9 23 0.296813 0.290000
10 0 0.494188 0.376923
10 1 0.427920 0.392744
10 2 0.527303 0.392279
10 3 0.492450 0.379120
10 4 0.476312 0.465841
10 5 0.411391 0.368452
10 6 0.525535 0.363170
10 7 0.525816 0.360670
10 8 0.359942 0.329618
10 9 0.366770 0.335118
10 10 0.604913 0.550000
10 11 0.516948 0.347235
10 12 0.503912 0.416463
10 13 0.424713 0.360084
10 14 0.349478 0.295034
10 15 0.350623 0.288627
10 16 0.483191 0.264189
10 17 0.380146 0.500000
10 18 0.445940 0.266409
10 19 0.440335 0.280693
10 20 0.388634 0.235389
10 21 0.337696 0.229614
10 22 0.450095 0.000000
10 23 0.332200 0.290000
11 0 0.444164 0.376209
11 1 0.622521 0.384373
11 2 0.599692 0.375530
11 3 0.421568 0.396605
11 4 0.287095 0.394556
11 5 0.546657 0.357257
11 6 0.517107 0.357491
11 7 0.459420 0.350112
11 8 0.384888 0.340493
11 9 0.557950 0.340476
11 10 0.516948 0.347235
11 11 0.459301 0.550000
11 12 0.482856 0.369893
11 13 0.460753 0.342033
11 14 0.452832 0.311547
11 15 0.549114 0.295209
11 16 0.449719 0.282049
11 17 0.440673 0.361279
11 18 0.566066 0.282463
11 19 0.308326 0.292096
11 20 0.267382 0.246720
11 21 0.415784 0.255989
11 22 0.438121 0.000000
11 23 0.375325 0.290000
12 0 0.507935 0.430838
12 1 0.471620 0.437710
12 2 0.425412 0.420566
12 3 0.425710 0.417407
12 4 0.525422 0.452446
12 5 0.530230 0.458684
12 6 0.449614 0.403795
12 7 0.457003 0.408430
12 8 0.422511 0.376845
12 9 0.499923 0.423238
12 10 0.503912 0.416463
12 11 0.482856 0.369893
12 12 0.526309 0.580000
12 13 0.476225 0.358969
12 14 0.334994 0.315012
12 15 0.549210 0.341682
12 16 0.273883 0.324492
12 17 0.489421 0.314003
12 18 0.457131 0.355349
12 19 0.389711 0.382358
12 20 0.391837 0.239707
12 21 0.402577 0.310950
12 22 0.570478 0.000000
12 23 0.337500 0.330000
13 0 0.458038 0.385510
13 1 0.525309 0.474428
13 2 0.499934 0.455105
13 3 0.420965 0.500000
13 4 0.431220 0.500000
13 5 0.428019 0.500000
13 6 0.518544 0.394119
